STATE,YEAR,GRAIN,TEMP_MEAN,TEMP_MIN,TEMP_MAX,PCP_SUM,PDSI_MEAN,GROUP,GRAIN_DETRENDED,TREND
MISSOURI,1933,24.0,56.51666666666667,19.7,91.3,36.64,-0.7683333333333332,0,-6.929160839160716,30.929160839160716
NEBRASKA,1933,22.5,50.63333333333333,7.9,92.3,20.13,-2.1683333333333334,0,-4.104222027971929,26.60422202797193
ILLINOIS,1934,22.1,53.21666666666667,14.8,94.2,32.769999999999996,-3.6075,0,-22.64128496503465,44.74128496503465
INDIANA,1934,27.6,52.366666666666674,12.4,92.9,29.67,-4.4375,0,-15.717618006992573,43.317618006992575
IOWA,1934,28.2,50.19166666666666,11.8,92.3,26.73,-5.156666666666667,0,-17.18330856643347,45.38330856643347
MINNESOTA,1934,24.6,41.358333333333334,0.3,83.4,20.46,-6.2425,0,-14.575590034964897,39.1755900349649
MISSOURI,1934,9.3,56.63333333333333,19.8,100.3,34.45,-2.6991666666666667,0,-21.814020979020835,31.114020979020836
NEBRASKA,1934,6.2,52.00833333333333,15.0,97.7,14.5,-5.595833333333334,0,-20.48723339160829,26.687233391608288
ILLINOIS,1935,38.5,51.25833333333333,16.9,89.4,41.29,0.6108333333333333,0,-6.626083916083644,45.126083916083644
INDIANA,1935,38.0,51.05833333333334,16.4,88.3,38.73,-2.3766666666666665,0,-5.659475524475056,43.659475524475056
IOWA,1935,38.0,47.38333333333333,9.7,90.5,32.519999999999996,0.345,0,-7.693671328671144,45.693671328671144
MINNESOTA,1935,34.5,39.391666666666666,-7.7,85.5,25.93,-0.1524999999999999,0,-5.035839160838918,39.53583916083892
MISSOURI,1935,19.0,54.208333333333336,20.7,91.6,47.83,0.7366666666666667,0,-12.298881118880956,31.298881118880956
NEBRASKA,1935,13.5,48.725,12.6,94.3,22.46,-3.59,0,-13.270244755244647,26.770244755244647
ILLINOIS,1936,24.0,51.85833333333333,7.3,97.3,30.0,-1.2716666666666667,0,-21.510882867132636,45.510882867132636
INDIANA,1936,25.6,51.48333333333333,10.1,94.9,33.44,-1.85,0,-18.40133304195765,44.00133304195765
IOWA,1936,20.0,47.26666666666667,-5.7,98.4,25.54,-2.2041666666666666,0,-26.00403409090893,46.00403409090893
MINNESOTA,1936,22.0,37.858333333333334,-18.4,90.6,18.630000000000003,-2.2408333333333332,0,-17.896088286713052,39.89608828671305
MISSOURI,1936,10.5,55.35833333333333,10.7,99.2,28.99,-1.5083333333333335,0,-20.983741258741134,31.483741258741134
NEBRASKA,1936,5.5,48.40833333333333,-5.0,99.3,14.3,-4.100833333333333,0,-21.353256118881006,26.853256118881006
ILLINOIS,1937,48.0,50.55,17.3,89.0,36.59,0.3566666666666666,0,2.104318181818485,45.895681818181515
INDIANA,1937,45.0,50.416666666666664,20.6,87.2,45.18,1.895,0,0.6568094405598686,44.34319055944013
IOWA,1937,45.0,46.291666666666664,0.2,89.1,27.49,-2.3233333333333333,0,-1.314396853146718,46.31439685314672
MINNESOTA,1937,37.5,38.358333333333334,-15.2,84.0,26.12,-3.481666666666667,0,-2.756337412587186,40.256337412587186
MISSOURI,1937,27.5,53.40833333333333,17.7,91.8,36.2,-0.6924999999999999,0,-4.168601398601254,31.668601398601254
NEBRASKA,1937,12.0,47.64166666666667,-3.8,93.5,17.87,-5.493333333333333,0,-14.936267482517394,26.936267482517394
ILLINOIS,1938,44.0,54.075,18.5,87.8,40.57,0.3958333333333333,0,-2.2804807692305076,46.28048076923051
INDIANA,1938,41.0,53.458333333333336,19.1,86.8,40.7,0.8166666666666668,0,-3.6850480769226124,44.68504807692261
IOWA,1938,46.0,50.01666666666667,9.8,88.3,36.32,-0.075,0,-0.6247596153845052,46.624759615384505
MINNESOTA,1938,36.5,41.55833333333333,-3.4,82.8,27.27,-1.3183333333333334,0,-4.11658653846132,40.61658653846132
MISSOURI,1938,26.0,57.26666666666667,21.4,92.8,41.04,-0.1308333333333333,0,-5.853461538461374,31.853461538461374
NEBRASKA,1938,15.5,50.775000000000006,14.2,91.4,22.3,-4.150833333333334,0,-11.519278846153753,27.019278846153753
ILLINOIS,1939,51.0,53.25,18.5,87.3,35.78,-0.25,0,4.3347202797205,46.6652797202795
INDIANA,1939,50.0,52.74166666666667,20.3,86.0,38.23,-0.535,0,4.973094405594793,45.02690559440521
IOWA,1939,52.2,49.875,6.8,88.1,24.5,-1.3108333333333333,0,5.2648776223777105,46.93512237762229
MINNESOTA,1939,47.0,41.4,-9.9,83.2,21.75,-2.22,0,6.023164335664546,40.976835664335454
MISSOURI,1939,30.3,56.35,20.0,91.5,37.83,-0.1541666666666666,0,-1.738321678321551,32.03832167832155
NEBRASKA,1939,14.2,50.90833333333333,6.3,94.5,16.490000000000002,-4.553333333333334,0,-12.902290209790113,27.102290209790112
ILLINOIS,1940,43.0,50.50833333333333,4.8,89.1,28.85,-3.595833333333333,0,-4.050078671328379,47.05007867132838
INDIANA,1940,37.0,50.00833333333333,5.5,88.0,32.35,-3.443333333333334,0,-8.368763111887688,45.36876311188769
IOWA,1940,52.5,46.61666666666667,-2.3,89.2,30.5,-3.3608333333333333,0,5.254514860140034,47.245485139859966
MINNESOTA,1940,41.0,39.725,-7.1,83.1,25.1,-2.8708333333333336,0,-0.3370847902095875,41.33708479020959
MISSOURI,1940,31.0,52.90833333333333,4.2,89.7,32.6,-2.635,0,-1.223181818181672,32.22318181818167
NEBRASKA,1940,20.5,48.56666666666666,-0.4,93.5,17.37,-5.53,0,-6.685301573426472,27.18530157342647
ILLINOIS,1941,53.0,53.43333333333334,17.9,88.3,39.79,-1.8433333333333335,0,5.565122377622629,47.43487762237737
INDIANA,1941,45.0,52.85833333333334,17.6,88.0,31.99,-3.4133333333333336,0,-0.7106206293701689,45.71062062937017
IOWA,1941,51.0,49.78333333333333,11.4,87.0,36.15,-0.2108333333333333,0,3.444152097902247,47.55584790209775
MINNESOTA,1941,45.0,42.333333333333336,-0.1,82.6,29.17,1.0141666666666669,0,3.3026660839162787,41.69733391608372
MISSOURI,1941,29.5,56.15833333333333,22.0,91.3,43.17,-1.163333333333333,0,-2.9080419580418493,32.40804195804185
NEBRASKA,1941,24.0,49.65833333333333,15.2,88.7,24.67,-1.8158333333333332,0,-3.2683129370628308,27.26831293706283
ILLINOIS,1942,54.0,51.71666666666667,17.1,86.7,41.01,2.065,0,6.180323426573636,47.819676573426364
INDIANA,1942,54.0,51.475,17.4,86.7,41.1,0.705,0,7.9475218531472365,46.05247814685276
IOWA,1942,60.0,47.64166666666666,10.4,85.1,32.57,2.0575,0,12.13378933566446,47.86621066433554
MINNESOTA,1942,46.0,40.766666666666666,-0.2,78.6,28.2,2.3175,0,3.942416958042145,42.057583041957855
MISSOURI,1942,36.0,54.44166666666666,18.6,89.6,46.0,2.1283333333333334,0,3.4070979020980303,32.59290209790197
NEBRASKA,1942,32.0,48.21666666666667,11.9,90.1,25.2,1.6241666666666663,0,4.64867569930081,27.35132430069919
ILLINOIS,1943,50.0,50.958333333333336,17.0,88.7,34.68,0.1324999999999999,0,1.7955244755247577,48.20447552447524
INDIANA,1943,49.0,50.775,18.5,87.2,37.15,-0.4458333333333333,0,2.6056643356647555,46.394335664335244
IOWA,1943,55.0,46.541666666666664,5.4,86.5,31.09,1.7591666666666663,0,6.823426573426673,48.17657342657333
MINNESOTA,1943,42.5,39.041666666666664,-9.6,83.2,26.88,2.6358333333333333,0,0.08216783216801105,42.41783216783199
MISSOURI,1943,31.5,53.975,18.2,91.0,38.19,0.4641666666666666,0,-1.27776223776209,32.77776223776209
NEBRASKA,1943,27.0,48.99166666666667,7.3,90.6,17.57,-1.2641666666666669,0,-0.43433566433554915,27.43433566433555
ILLINOIS,1944,45.4,52.291666666666664,16.0,88.6,33.56,-1.5666666666666669,0,-3.189274475524236,48.589274475524235
INDIANA,1944,40.1,52.225,16.9,89.6,33.22,-2.8125,0,-6.636193181817724,46.736193181817725
IOWA,1944,52.5,48.05,10.6,84.2,36.66,2.299166666666667,0,4.013063811188886,48.486936188811114
MINNESOTA,1944,43.7,41.525,1.2,78.6,30.02,2.3833333333333333,0,0.9219187062938801,42.77808129370612
MISSOURI,1944,33.5,54.7,19.8,90.4,39.59,-0.3408333333333333,0,0.5373776223777327,32.96262237762227
NEBRASKA,1944,33.3,47.78333333333333,13.8,85.7,27.42,2.4208333333333334,0,5.78265297202806,27.517347027971937
ILLINOIS,1945,46.5,50.675,14.4,85.0,45.89,1.2583333333333335,0,-2.474073426573227,48.97407342657323
INDIANA,1945,53.0,50.675,14.1,84.2,48.79,1.0408333333333333,0,5.92194930069968,47.07805069930032
IOWA,1945,44.5,46.4,8.6,83.4,34.21,2.2083333333333335,0,-4.297298951048788,48.79729895104879
MINNESOTA,1945,39.0,38.93333333333333,-0.1,77.9,26.95,3.0,0,-4.138330419580257,43.13833041958026
MISSOURI,1945,28.5,53.64166666666667,17.5,88.4,51.73,2.7775,0,-4.647482517482388,33.14748251748239
NEBRASKA,1945,29.0,47.666666666666664,9.4,86.7,23.06,2.2383333333333333,0,1.399641608391704,27.600358391608296
ILLINOIS,1946,56.0,53.71666666666667,19.6,87.6,39.43,1.6291666666666669,0,6.641127622377894,49.358872377622106
INDIANA,1946,51.0,53.30833333333334,19.4,86.9,35.96,-0.9,0,3.580091783217199,47.4199082167828
IOWA,1946,57.0,49.30833333333334,11.0,84.7,34.85,1.4825,0,7.892338286713425,49.107661713286575
MINNESOTA,1946,45.5,40.65833333333334,-2.1,80.6,28.14,2.275,0,2.0014204545456096,43.49857954545439
MISSOURI,1946,37.5,56.73333333333333,22.4,91.0,43.28,0.385,0,4.167657342657492,33.33234265734251
NEBRASKA,1946,29.5,50.44166666666666,14.6,89.9,24.75,0.0366666666666666,0,1.8166302447553448,27.683369755244655
ILLINOIS,1947,39.5,51.275,14.2,92.9,37.26,0.145,0,-10.243671328671098,49.7436713286711
INDIANA,1947,43.0,50.61666666666667,13.5,90.1,39.62,-0.1558333333333333,0,-4.761765734265282,47.76176573426528
IOWA,1947,31.0,47.48333333333334,7.1,92.4,34.44,0.08,0,-18.418024475524362,49.41802447552436
MINNESOTA,1947,38.0,39.825,-2.2,84.0,25.38,0.7749999999999999,0,-5.858828671328524,43.858828671328524
MISSOURI,1947,25.0,54.400000000000006,16.8,95.5,40.440000000000005,-0.2591666666666666,0,-8.517202797202685,33.517202797202685
NEBRASKA,1947,20.0,48.30833333333334,11.0,92.7,23.05,1.2566666666666666,0,-7.766381118881014,27.766381118881014
ILLINOIS,1948,61.0,51.675,11.8,86.2,36.73,-0.345,0,10.87152972027991,50.12847027972009
INDIANA,1948,57.0,51.49166666666667,11.1,86.0,42.19,0.1191666666666666,0,8.896376748252123,48.10362325174788
IOWA,1948,60.5,47.75,6.0,86.4,28.52,-1.7525000000000002,0,10.77161276223785,49.72838723776215
MINNESOTA,1948,54.0,40.166666666666664,-8.1,81.5,22.85,-1.1425,0,9.780922202797342,44.21907779720266
MISSOURI,1948,45.0,54.11666666666667,14.4,87.4,39.61,-0.0325,0,11.297937062937194,33.702062937062806
NEBRASKA,1948,35.0,48.25,10.3,87.9,21.35,-0.2024999999999999,0,7.1506075174826265,27.849392482517374
ILLINOIS,1949,54.0,52.75833333333333,20.8,88.0,40.8,0.3883333333333333,0,3.4867307692310305,50.51326923076897
INDIANA,1949,50.0,53.041666666666664,23.8,88.4,45.03,1.6291666666666669,0,1.5545192307696425,48.44548076923036
IOWA,1949,47.0,48.0,7.3,86.9,28.16,-0.7983333333333333,0,-3.0387499999998226,50.03874999999982
MINNESOTA,1949,44.0,40.69166666666667,-5.8,81.6,26.58,-0.9775,0,-0.5793269230767919,44.57932692307679
MISSOURI,1949,39.0,54.64166666666667,20.9,87.7,47.53,1.794166666666667,0,5.113076923077074,33.886923076922926
NEBRASKA,1949,31.1,47.63333333333333,0.5,88.8,25.04,2.3608333333333333,0,3.1675961538462687,27.932403846153733
ILLINOIS,1950,51.0,49.833333333333336,12.7,83.4,41.75,2.6125000000000003,0,0.10193181818203811,50.89806818181796
INDIANA,1950,48.5,49.974999999999994,13.7,82.8,53.84,4.339166666666666,0,-0.28733828671283845,48.78733828671284
IOWA,1950,48.5,44.825,5.2,80.7,29.02,-0.0825,0,-1.8491127622376098,50.34911276223761
MINNESOTA,1950,39.5,36.458333333333336,-13.1,77.4,26.05,0.2991666666666667,0,-5.439576048950926,44.939576048950926
MISSOURI,1950,44.0,52.85833333333333,17.7,83.1,39.62,2.7591666666666668,0,9.928216783216897,34.0717832167831
NEBRASKA,1950,36.0,46.325,2.3,82.5,22.38,1.9325,0,7.98458479020988,28.01541520979012
ILLINOIS,1951,55.0,49.9,17.9,84.6,43.0,2.5558333333333336,0,3.7171328671331594,51.28286713286684
INDIANA,1951,53.0,50.291666666666664,20.2,84.7,42.41,2.8641666666666663,0,3.870804195804567,49.12919580419543
IOWA,1951,43.5,44.31666666666666,6.3,82.1,41.97,3.045833333333333,0,-7.159475524475397,50.6594755244754
MINNESOTA,1951,40.5,37.166666666666664,-7.4,79.1,30.52,1.8908333333333336,0,-4.7998251748250595,45.29982517482506
MISSOURI,1951,34.0,52.725,20.4,86.6,51.23,2.6658333333333335,0,-0.2566433566432238,34.256643356643224
NEBRASKA,1951,28.0,45.5,9.4,83.1,30.12,4.539166666666667,0,-0.09842657342647954,28.09842657342648
ILLINOIS,1952,58.0,52.64166666666667,20.4,89.1,33.53,0.1241666666666666,0,6.332333916084167,51.66766608391583
INDIANA,1952,50.0,52.50833333333333,23.1,89.4,38.5,0.5941666666666666,0,0.528946678322086,49.471053321677914
IOWA,1952,62.5,47.791666666666664,8.5,85.6,29.51,1.7133333333333332,0,11.530161713286816,50.969838286713184
MINNESOTA,1952,52.0,41.15,-5.7,80.5,22.46,0.3799999999999999,0,6.33992569930092,45.66007430069908
MISSOURI,1952,41.0,55.225,24.0,92.7,32.53,-1.2008333333333334,0,6.558496503496599,34.4415034965034
NEBRASKA,1952,38.0,48.625,12.2,89.8,19.24,1.9975,0,9.818562062937161,28.18143793706284
ILLINOIS,1953,54.0,53.708333333333336,22.5,88.6,27.43,-2.6233333333333335,0,1.9475349650351745,52.052465034964825
INDIANA,1953,51.5,53.34166666666667,23.0,87.8,30.84,-2.505,0,1.687089160839605,49.812910839160395
IOWA,1953,53.0,49.10833333333333,12.2,85.6,25.79,-1.1408333333333334,0,1.7197989510490288,51.28020104895097
MINNESOTA,1953,49.5,41.775,1.5,80.1,30.08,1.1108333333333331,0,3.4796765734267865,46.02032342657321
MISSOURI,1953,33.5,56.625,24.5,92.3,25.12,-3.984166666666667,0,-1.1263636363635214,34.62636363636352
NEBRASKA,1953,29.5,50.225,16.9,88.2,20.25,-1.0408333333333333,0,1.235550699300802,28.264449300699198
ILLINOIS,1954,50.5,53.73333333333333,18.8,91.4,35.35,-4.818333333333333,0,-1.9372639860137042,52.437263986013704
INDIANA,1954,55.5,53.14166666666667,21.1,90.0,37.21,-3.1633333333333336,0,5.34523164335701,50.15476835664299
IOWA,1954,54.5,49.25,5.7,88.8,34.18,-0.625,0,2.9094361888113554,51.590563811188645
MINNESOTA,1954,51.5,40.88333333333333,-9.1,81.2,24.72,0.3625,0,5.119427447552653,46.38057255244735
MISSOURI,1954,23.0,57.05,19.3,97.3,35.3,-6.655,0,-11.811223776223642,34.81122377622364
NEBRASKA,1954,29.0,50.76666666666667,9.9,94.2,19.5,-2.2658333333333336,0,0.6525393356644429,28.347460664335557
ILLINOIS,1955,56.0,52.425,18.2,90.8,34.36,-1.94,0,3.1779370629373034,52.8220629370627
INDIANA,1955,56.0,52.13333333333333,18.5,89.9,40.63,0.1483333333333333,0,5.5033741258745295,50.49662587412547
IOWA,1955,48.5,47.916666666666664,8.9,90.4,22.97,-1.9175,0,-3.400926573426432,51.90092657342643
MINNESOTA,1955,50.0,40.041666666666664,-3.8,84.4,24.96,-1.850833333333333,0,3.259178321678519,46.74082167832148
MISSOURI,1955,40.0,54.96666666666667,20.2,91.8,33.47,-3.2783333333333338,0,5.003916083916181,34.99608391608382
NEBRASKA,1955,20.0,48.23333333333333,8.7,93.1,17.14,-4.4925,0,-8.430472027971916,28.430472027971916
ILLINOIS,1956,68.0,52.65,16.9,85.3,30.21,-2.3249999999999997,0,14.793138111888311,53.20686188811169
INDIANA,1956,62.0,52.11666666666667,17.8,84.2,35.21,-0.6974999999999999,0,11.161516608392049,50.83848339160795
IOWA,1956,53.5,48.10833333333334,7.7,86.8,24.28,-6.096666666666667,0,1.288710664335781,52.21128933566422
